race,sex,age_cat,decile_score,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,score_text,length_of_stay,two_year_recid
1,1,2,1,0,-1.0,1,0,0,1,0
0,1,0,8,1,0.0,1,0,2,3,0
1,1,1,1,0,-1.0,1,0,0,0,0
1,1,1,3,0,-7.0,0,0,0,6,0
0,0,0,5,0,-1.0,0,0,1,0,0
0,1,0,5,0,-1.0,1,1,1,1,1
0,1,1,3,5,-1.0,1,0,0,0,0
0,0,0,4,0,0.0,1,1,0,-1,1
0,1,1,3,0,-1.0,1,0,0,1,0
1,1,1,2,0,0.0,1,1,0,0,0
0,1,1,2,0,-1.0,0,1,0,1,1
1,0,1,5,1,-18.0,1,1,1,16,1
0,1,1,2,1,-1.0,0,1,0,0,0
1,1,0,4,0,0.0,1,1,0,1,1
0,1,0,7,1,0.0,0,0,1,141,0
1,1,2,1,3,-1.0,0,1,0,197,1
1,1,1,2,4,-1.0,0,1,0,1,1
0,1,2,4,8,-4.0,1,1,0,0,1
0,1,0,10,0,0.0,1,1,2,0,1
1,1,1,10,3,0.0,1,0,2,0,0
1,1,2,1,0,-1.0,0,0,0,33,0
0,1,0,4,0,-1.0,0,0,0,1,0
0,1,0,5,0,-1.0,0,1,1,1,1
0,1,1,9,17,-1.0,1,0,2,45,0
1,1,2,5,8,-1.0,0,1,1,1,1
1,1,2,2,2,-1.0,0,1,0,1,1
0,1,1,9,2,-1.0,0,1,2,39,1
0,1,2,7,16,-1.0,0,0,1,1,0
1,1,1,2,0,-1.0,0,1,0,1,1
1,1,1,2,3,-1.0,1,1,0,1,1
1,1,1,1,1,-1.0,0,0,0,0,0
1,1,1,1,0,-1.0,0,0,0,0,0
0,0,0,6,1,-1.0,0,1,1,0,1
0,1,1,3,3,-1.0,1,0,0,37,0
1,0,0,3,0,0.0,1,0,0,0,0
0,1,1,3,3,-1.0,1,1,0,1,1
1,1,0,5,0,-1.0,0,1,1,1,1
1,0,1,10,14,0.0,0,0,2,0,0
1,1,2,1,0,0.0,1,0,0,1,0
1,1,1,6,3,-1.0,0,1,1,1,1
1,1,2,3,2,-1.0,1,0,0,16,0
0,1,1,1,6,-1.0,0,0,0,0,0
0,0,1,6,6,-1.0,0,1,1,3,1
0,1,0,9,5,-1.0,0,1,2,6,1
0,1,1,10,7,-1.0,0,0,2,1,0
0,0,1,2,1,-1.0,1,0,0,1,0
1,0,1,1,0,0.0,1,0,0,0,0
0,1,0,2,1,-2.0,0,0,0,0,0
1,1,1,7,5,-1.0,1,1,1,26,1
1,0,1,6,7,-1.0,0,1,1,8,1
0,1,1,3,0,-1.0,1,0,0,1,0
0,1,1,3,11,-1.0,0,1,0,1,1
0,1,1,7,8,-1.0,1,1,1,1,0
0,1,1,7,6,-1.0,0,1,1,2,1
0,1,2,1,0,-1.0,0,0,0,2,0
1,1,2,6,0,-6.0,1,1,1,0,1
0,1,1,3,1,-1.0,0,1,0,1,1
0,1,1,3,0,-1.0,0,0,0,2,0
1,1,1,3,5,-1.0,0,0,0,3,0
0,0,1,9,11,-1.0,0,1,2,23,1
0,1,2,6,3,-1.0,0,1,1,5,1
0,1,1,6,8,-1.0,1,0,1,8,0
1,0,1,3,3,-1.0,0,0,0,1,0
1,0,1,6,2,0.0,0,1,1,33,1
0,1,1,9,10,-1.0,0,1,2,1,1
0,1,1,6,8,-1.0,1,1,1,0,1
1,0,0,7,3,-1.0,1,1,1,1,1
0,1,1,5,8,-1.0,0,1,1,14,0
0,1,0,10,12,0.0,0,1,2,35,1
0,1,1,10,12,-1.0,0,1,2,76,1
1,0,2,1,0,-1.0,1,0,0,0,0
1,1,1,2,0,-1.0,0,0,0,0,0
0,1,1,4,2,-1.0,0,0,0,3,0
1,0,1,10,6,-1.0,0,0,2,1,0
0,1,1,9,15,-1.0,1,1,2,0,1
0,0,2,6,5,-1.0,0,0,1,1,0
0,1,1,7,6,-1.0,0,1,1,0,1
0,1,1,5,6,-8.0,1,0,1,1,0
1,0,0,6,1,-1.0,0,0,1,0,0
0,1,1,6,0,0.0,0,0,1,0,0
0,1,1,9,4,-1.0,0,1,2,0,0
0,1,0,6,3,0.0,1,1,1,0,1
0,1,2,1,4,-1.0,0,0,0,1,0
0,0,1,9,13,-1.0,0,1,2,33,1
0,1,0,10,1,0.0,0,1,2,0,1
1,1,1,5,10,-1.0,0,1,1,1,1
1,1,1,8,10,0.0,1,1,2,0,1
1,1,2,1,0,-1.0,0,0,0,0,0
1,1,2,5,1,-1.0,1,0,1,0,0
0,1,1,1,2,-1.0,0,0,0,1,0
0,1,0,7,0,-1.0,0,1,1,1,1
0,0,1,4,1,-1.0,1,1,0,0,1
1,1,1,8,9,-1.0,0,1,2,1,1
0,1,1,4,2,-1.0,0,0,0,0,0
1,0,1,4,1,-2.0,1,1,0,0,1
0,1,0,3,0,-1.0,0,1,0,1,1
0,0,0,6,0,-1.0,0,0,1,0,0
1,1,2,8,0,-1.0,0,1,2,68,1
0,1,1,9,4,-1.0,0,1,2,169,1
0,1,1,7,7,-1.0,0,0,1,1,0
1,1,1,6,5,0.0,0,1,1,0,1
0,1,0,3,0,-1.0,1,0,0,1,0
0,1,1,10,15,-1.0,0,1,2,93,1
1,1,2,2,5,-1.0,1,0,0,4,0
1,1,2,3,2,-1.0,1,0,0,56,0
0,1,2,8,21,-1.0,0,1,2,449,1
1,0,1,6,3,0.0,0,1,1,0,1
0,1,1,4,1,0.0,1,0,0,1,0
0,1,0,5,0,-1.0,0,0,1,2,0
1,1,1,3,0,-1.0,0,0,0,0,0
0,1,0,3,0,-2.0,0,1,0,0,1
0,1,1,10,7,0.0,0,1,2,34,1
0,1,1,9,18,0.0,0,1,2,0,1
1,1,1,9,16,0.0,0,1,2,35,1
0,1,0,4,0,-1.0,0,1,0,0,1
0,1,1,4,2,-1.0,0,0,0,1,0
1,1,1,8,5,-1.0,0,1,2,2,1
1,1,1,3,0,-1.0,0,1,0,0,1
1,1,1,2,0,-1.0,1,0,0,1,0
0,1,1,6,7,-1.0,0,0,1,18,0
0,0,0,3,0,-2.0,0,0,0,0,0
1,1,1,7,0,-1.0,0,0,1,4,0
0,1,1,1,0,-1.0,0,0,0,0,0
0,0,0,7,0,0.0,1,0,1,0,0
1,0,1,8,2,-1.0,0,1,2,1,1
0,1,1,2,0,0.0,0,0,0,-1,0
1,0,1,8,1,-1.0,0,1,2,0,1
0,1,2,5,16,0.0,1,1,1,12,1
1,1,2,1,0,-1.0,0,0,0,0,0
1,0,1,6,7,-1.0,0,1,1,7,1
0,1,1,9,18,0.0,1,1,2,1,1
0,1,1,8,0,-1.0,0,1,2,33,1
0,1,0,2,1,-1.0,0,0,0,0,0
0,1,1,1,7,-1.0,0,0,0,0,0
1,0,1,10,12,-1.0,0,1,2,3,1
1,1,1,4,6,-1.0,0,0,0,0,0
1,1,1,3,3,0.0,1,1,0,0,1
1,1,1,3,1,-1.0,1,0,0,31,0
0,1,1,3,3,-1.0,1,0,0,80,0
0,1,1,2,1,0.0,0,0,0,0,0
1,1,2,1,2,-1.0,0,0,0,7,0
1,1,1,5,1,-3.0,0,0,1,0,0
0,1,0,5,0,-1.0,0,0,1,3,0
0,1,0,4,0,0.0,0,0,0,2,0
0,1,1,5,6,-1.0,1,1,1,5,1
0,1,1,1,0,-1.0,0,0,0,0,0
0,1,1,4,4,-1.0,0,1,0,1,1
0,1,0,4,2,-1.0,0,1,0,1,1
0,1,1,10,7,-1.0,0,1,2,0,1
1,0,1,7,0,0.0,1,1,1,2,1
1,0,1,2,5,-29.0,0,1,0,4,0
0,1,1,4,2,-1.0,0,0,0,1,0
1,1,1,7,15,-1.0,0,0,1,1,0
0,1,2,4,4,-1.0,0,1,0,0,1
0,0,1,5,4,-1.0,0,0,1,1,0
1,1,0,3,0,-1.0,1,1,0,0,1
0,0,2,9,7,-1.0,0,1,2,0,1
1,1,1,8,3,-1.0,0,0,2,241,0
0,1,1,5,8,-1.0,1,0,1,1,0
0,1,1,10,7,-1.0,0,1,2,2,1
1,0,1,2,0,0.0,1,0,0,3,0
1,1,0,3,0,0.0,0,1,0,0,1
0,1,0,7,0,-1.0,0,1,1,50,1
0,1,1,10,14,-1.0,0,1,2,1,1
0,1,1,2,1,-1.0,1,0,0,0,0
1,1,1,6,5,-1.0,0,1,1,6,1
0,1,0,9,2,-1.0,1,1,2,2,1
0,1,1,2,0,0.0,1,0,0,1,0
1,1,0,3,0,-1.0,0,0,0,2,0
0,0,1,2,1,-1.0,0,0,0,1,0
0,1,0,3,0,-1.0,1,1,0,0,1
0,1,0,10,1,0.0,0,1,2,0,1
0,1,1,6,6,-1.0,0,1,1,1,1
0,1,1,5,4,-1.0,1,1,1,0,0
0,0,1,9,0,-6.0,1,0,2,6,0
1,0,2,1,7,-8.0,1,1,0,7,1
0,1,1,2,1,-1.0,0,0,0,98,0
0,1,1,2,1,-1.0,0,0,0,83,0
0,1,1,5,0,-1.0,0,0,1,0,0
1,0,1,5,10,-1.0,0,1,1,5,1
0,1,2,4,0,-1.0,0,1,0,1,1
0,1,0,6,5,0.0,0,0,1,-1,0
0,1,0,10,1,-1.0,0,1,2,1,1
1,1,1,1,0,-1.0,1,1,0,0,1
1,1,0,5,1,-1.0,0,0,1,0,0
1,0,2,1,1,-30.0,0,0,0,29,0
0,1,1,10,17,-1.0,0,1,2,15,1
0,1,1,4,0,-1.0,0,1,0,1,1
0,1,2,1,8,-1.0,0,1,0,2,1
1,1,2,1,2,-30.0,1,0,0,27,0
0,1,1,10,13,-1.0,0,1,2,474,1
0,1,0,5,4,-1.0,0,1,1,1,1
1,1,2,6,0,-1.0,0,1,1,1,1
0,1,1,5,2,-26.0,1,0,1,2,0
1,0,1,2,0,-1.0,1,0,0,0,0
0,1,1,2,1,-1.0,1,0,0,2,0
0,1,0,4,0,0.0,1,1,0,0,1
1,0,2,1,2,0.0,1,0,0,0,0
1,1,0,5,5,-22.0,0,1,1,5,1
0,1,2,1,1,-1.0,1,0,0,0,0
0,1,1,8,8,-1.0,1,1,2,0,1
0,1,2,1,2,-1.0,1,0,0,10,0
1,1,1,1,0,-1.0,0,0,0,0,0
0,1,1,4,2,0.0,1,1,0,10,1
0,1,0,7,4,-1.0,0,1,1,0,1
0,0,0,6,0,0.0,0,0,1,1,0
0,1,1,3,6,-1.0,0,0,0,0,0
0,1,0,7,0,0.0,0,1,1,0,1
0,1,1,6,1,-1.0,1,1,1,64,0
0,1,1,6,2,-1.0,0,0,1,0,0
1,1,2,2,3,-4.0,1,0,0,-1,0
0,1,1,4,7,-1.0,0,1,0,2,1
0,1,0,9,6,0.0,0,1,2,45,1
1,1,1,2,2,-23.0,1,0,0,0,0
1,1,1,3,4,-1.0,0,0,0,1,0
0,1,1,5,3,-1.0,0,0,1,2,0
1,1,1,3,0,-1.0,0,0,0,0,0
0,1,1,2,1,-1.0,0,0,0,1,0
0,1,1,8,1,-30.0,0,1,2,4,1
0,1,0,2,0,-1.0,0,0,0,2,0
1,1,1,8,11,-1.0,0,1,2,49,1
0,1,1,4,0,-1.0,1,0,0,0,0
0,1,1,8,14,-1.0,0,1,2,64,1
1,1,0,4,2,-1.0,0,1,0,77,1
0,1,1,1,0,-1.0,0,0,0,1,0
0,1,2,1,0,0.0,0,0,0,1,0
0,1,1,5,6,-1.0,0,1,1,0,1
0,1,1,8,9,0.0,0,1,2,0,1
0,0,0,6,2,-12.0,0,1,1,12,0
1,1,2,1,1,-1.0,1,0,0,3,0
1,1,2,6,4,-1.0,0,0,1,118,0
0,0,1,1,0,-1.0,1,0,0,0,0
1,0,0,5,0,-1.0,1,0,1,1,0
0,0,1,3,5,-1.0,0,1,0,1,0
0,1,1,7,6,-1.0,1,1,1,0,1
0,1,1,1,1,-1.0,0,0,0,0,0
1,1,2,1,1,-1.0,0,1,0,1,1
1,1,1,6,0,-1.0,0,1,1,4,1
0,1,2,2,5,0.0,1,0,0,2,0
1,1,2,2,1,-1.0,1,0,0,0,0
0,1,1,6,7,-1.0,0,1,1,0,1
0,1,1,8,16,-1.0,0,1,2,191,1
1,0,1,3,0,-1.0,1,0,0,1,0
1,0,1,6,2,0.0,1,0,1,117,0
0,0,1,5,1,-1.0,0,0,1,1,0
1,1,1,2,0,-1.0,1,0,0,0,0
0,1,1,1,0,0.0,1,0,0,0,0
1,1,1,3,5,-1.0,0,0,0,0,0
0,1,1,3,0,-2.0,0,0,0,0,0
0,1,1,3,2,-1.0,0,0,0,3,0
0,1,1,9,12,-1.0,0,1,2,2,1
1,1,1,2,2,-22.0,0,0,0,0,0
0,1,1,4,0,0.0,0,0,0,3,0
0,1,1,8,19,0.0,0,1,2,220,0
1,0,1,7,0,-3.0,0,0,1,0,0
1,1,1,5,0,-1.0,0,0,1,-1,0
1,1,2,1,0,-1.0,0,0,0,2,0
1,1,1,2,4,-1.0,0,0,0,169,0
0,1,1,9,17,0.0,0,1,2,1,1
0,1,1,1,4,-26.0,0,1,0,25,1
1,1,1,6,12,0.0,1,1,1,39,1
1,0,2,1,0,-1.0,0,0,0,1,0
0,0,0,9,4,0.0,0,1,2,2,1
1,1,1,4,2,-1.0,0,1,0,0,1
0,0,1,2,1,-21.0,1,0,0,15,0
0,0,0,7,0,-1.0,1,1,1,1,1
0,1,1,1,0,-1.0,1,0,0,0,0
0,0,1,1,0,-1.0,1,0,0,1,0
1,1,2,1,4,-1.0,0,1,0,1,1
0,1,1,9,7,0.0,0,1,2,1,1
1,0,0,6,0,0.0,1,0,1,0,0
1,1,1,1,12,-26.0,0,0,0,13,0
1,1,1,1,0,-1.0,0,1,0,2,1
0,1,1,5,2,-1.0,1,0,1,1,0
0,1,1,1,0,0.0,1,0,0,-1,0
0,0,1,6,8,-23.0,0,1,1,3,0
1,0,1,6,0,-1.0,0,1,1,2,1
1,0,1,2,0,-1.0,1,1,0,1,1
0,1,1,9,8,-1.0,1,1,2,0,1
1,0,1,4,1,-2.0,1,1,0,0,0
1,1,1,4,3,-1.0,0,0,0,38,0
1,1,1,9,5,-1.0,0,1,2,0,1
1,1,2,3,1,-1.0,0,1,0,0,1
1,1,1,1,1,-1.0,0,0,0,0,0
1,1,1,5,3,-1.0,0,0,1,120,0
0,1,0,9,8,30.0,0,1,2,243,1
1,1,0,3,1,-1.0,0,0,0,1,0
1,1,2,4,13,0.0,1,1,0,66,1
0,0,1,2,4,-13.0,0,0,0,0,0
0,0,1,7,6,24.0,0,1,1,12,1
1,1,1,2,4,0.0,1,1,0,1,1
1,1,1,1,1,-1.0,0,0,0,1,0
0,1,1,6,2,-1.0,0,0,1,131,0
0,1,1,4,8,-1.0,1,1,0,26,1
0,1,0,3,1,-22.0,0,0,0,22,0
0,1,1,6,23,30.0,1,1,1,31,1
1,1,1,3,3,0.0,1,0,0,1,0
0,1,1,9,7,-1.0,0,0,2,58,0
1,1,1,10,7,-1.0,0,1,2,43,1
1,1,0,4,1,-11.0,0,0,0,11,0
1,0,2,1,0,-1.0,1,0,0,0,0
1,1,1,4,5,-1.0,1,1,0,0,1
0,1,1,2,1,-1.0,1,0,0,1,0
1,0,1,6,3,-2.0,0,1,1,1,1
1,1,0,2,2,0.0,1,0,0,0,0
1,0,1,6,0,-1.0,1,0,1,-1,0
1,0,1,2,0,-1.0,0,1,0,1,1
1,0,1,2,1,0.0,0,0,0,0,0
0,1,1,5,0,-1.0,0,0,1,45,0
0,1,0,6,2,-1.0,0,1,1,7,1
1,0,1,4,9,2.0,1,1,0,0,1
0,0,1,8,5,-1.0,1,0,2,2,0
0,0,2,1,3,0.0,0,0,0,0,0
0,1,1,2,0,0.0,0,1,0,90,1
0,0,1,3,0,-1.0,1,1,0,1,0
1,1,1,2,0,0.0,0,0,0,0,0
0,1,1,3,2,-1.0,1,1,0,0,0
0,1,0,9,2,-1.0,1,1,2,24,1
0,1,0,10,10,0.0,0,1,2,0,1
1,1,2,2,1,0.0,0,0,0,9,0
0,1,0,7,1,-1.0,0,1,1,0,1
0,1,0,5,2,-1.0,0,1,1,0,1
0,1,1,1,3,-1.0,1,0,0,1,0
1,0,1,4,0,0.0,1,0,0,0,0
0,1,1,3,0,-1.0,0,1,0,0,1
1,1,2,3,1,-1.0,0,0,0,10,0
0,1,1,7,9,-28.0,1,1,1,14,1
0,0,1,5,3,-1.0,0,1,1,0,1
0,1,1,4,4,-1.0,0,0,0,11,0
1,1,2,2,12,-1.0,0,1,0,2,1
1,1,1,5,0,0.0,1,0,1,2,0
0,1,0,6,2,-1.0,0,0,1,0,0
0,0,1,4,0,-1.0,0,1,0,1,1
0,1,1,9,0,-1.0,1,0,2,1,0
1,0,2,1,0,-1.0,0,0,0,0,0
1,1,0,10,6,0.0,0,0,2,7,0
0,1,2,2,0,0.0,1,0,0,1,0
0,1,0,4,0,0.0,0,1,0,-1,1
0,1,1,10,16,-1.0,0,1,2,33,1
0,1,1,3,7,0.0,0,1,0,2,0
1,0,2,1,3,-1.0,0,0,0,0,0
0,1,0,4,0,0.0,0,0,0,1,0
0,1,1,10,0,0.0,0,1,2,4,1
0,1,0,9,2,-1.0,1,1,2,54,1
1,1,1,1,0,-1.0,1,0,0,1,0
0,1,0,8,1,0.0,0,1,2,-1,1
1,1,1,2,1,0.0,0,0,0,0,0
0,1,1,1,0,-1.0,0,0,0,1,0
0,1,1,6,0,-1.0,1,0,1,1,0
0,1,1,1,0,-1.0,0,0,0,2,0
0,0,1,9,5,-1.0,0,1,2,25,1
1,1,2,1,0,-1.0,1,0,0,0,0
1,1,0,10,1,-1.0,0,1,2,13,1
0,1,1,4,5,-1.0,1,0,0,5,0
1,1,2,1,0,0.0,1,0,0,0,0
0,1,1,4,0,-1.0,0,1,0,9,1
0,1,0,3,2,-17.0,0,1,0,16,1
1,0,1,2,1,-6.0,0,1,0,1,1
0,0,1,2,7,-1.0,0,1,0,2,1
1,1,1,1,1,-1.0,1,1,0,1,1
1,1,2,1,0,-1.0,0,0,0,0,0
0,1,1,4,1,-1.0,0,1,0,0,1
0,1,1,5,0,-1.0,0,0,1,3,0
0,1,0,6,2,0.0,1,1,1,0,1
1,1,1,10,4,0.0,0,1,2,33,1
0,1,1,1,0,0.0,1,0,0,1,0
0,0,2,5,0,-1.0,1,0,1,9,0
0,0,1,4,1,-23.0,1,0,0,0,0
1,1,0,5,1,-20.0,0,1,1,19,1
1,1,0,4,3,0.0,1,1,0,0,1
0,1,1,1,0,-1.0,0,0,0,3,0
0,1,0,7,0,-1.0,0,0,1,0,0
0,0,1,6,3,-1.0,1,0,1,2,0
1,1,2,1,0,-1.0,1,0,0,0,0
0,1,1,4,2,-1.0,0,1,0,47,1
1,1,1,3,0,-1.0,1,0,0,0,0
0,1,1,4,17,-1.0,1,1,0,1,1
0,1,0,5,1,-1.0,0,1,1,5,1
1,1,2,1,0,-7.0,1,1,0,2,1
0,1,1,4,2,-23.0,0,0,0,0,0
0,0,1,6,1,-1.0,1,1,1,16,1
0,1,0,8,2,-1.0,0,1,2,1,0
1,0,1,1,0,0.0,0,0,0,0,0
1,0,2,1,0,-1.0,1,0,0,0,0
0,1,0,2,1,-1.0,0,0,0,2,0
0,1,0,7,1,-1.0,1,1,1,1,1
1,1,1,9,9,-1.0,0,1,2,49,1
1,1,2,8,7,0.0,0,0,2,0,0
0,1,0,6,1,-1.0,0,0,1,1,0
0,1,2,1,1,-1.0,0,0,0,9,0
1,0,1,1,0,-2.0,0,1,0,1,1
0,1,0,10,0,-1.0,0,1,2,6,1
0,1,0,2,0,-1.0,0,0,0,0,0
1,0,1,5,1,-2.0,1,0,1,0,0
0,1,1,1,1,-1.0,0,1,0,13,0
1,1,2,1,1,-22.0,1,0,0,1,0
1,1,2,1,1,-1.0,0,0,0,0,0
0,1,1,8,5,-1.0,1,0,2,0,0
1,1,1,5,4,-3.0,1,1,1,0,1
0,1,1,4,5,-1.0,0,1,0,0,1
1,1,2,1,1,-1.0,1,0,0,3,0
0,1,1,1,2,-1.0,1,0,0,2,0
0,1,1,7,21,0.0,0,1,1,35,1
0,1,1,6,0,-4.0,1,0,1,3,0
0,1,1,1,3,-4.0,1,1,0,1,1
0,0,1,1,1,-1.0,0,0,0,1,0
0,1,0,3,0,-1.0,0,0,0,9,0
0,1,1,1,3,-1.0,0,0,0,1,0
1,1,1,1,0,0.0,1,0,0,0,0
1,1,2,5,0,-1.0,0,0,1,0,0
1,1,1,5,5,-1.0,0,1,1,0,1
0,1,0,7,1,0.0,0,1,1,0,1
1,1,2,5,0,-1.0,0,0,1,78,0
1,1,1,5,1,-14.0,1,0,1,1,0
0,1,1,1,0,-1.0,1,0,0,0,0
0,1,1,7,6,-1.0,1,1,1,1,1
0,1,2,6,9,0.0,0,1,1,1,1
1,1,0,4,8,-1.0,0,1,0,0,1
1,1,1,5,2,-2.0,1,1,1,1,0
0,1,0,8,3,0.0,0,1,2,-1,1
1,0,1,5,0,-1.0,1,0,1,2,0
0,1,1,8,7,0.0,0,1,2,0,1
1,1,2,7,5,-8.0,0,1,1,5,0
0,1,1,7,4,-1.0,1,1,1,75,1
0,1,1,7,1,0.0,0,0,1,-1,0
0,0,1,2,1,-1.0,1,1,0,1,1
1,1,0,7,10,-1.0,0,1,1,70,0
1,1,1,1,2,-1.0,0,1,0,4,1
1,1,1,5,2,-1.0,0,0,1,0,0
0,1,1,9,12,-1.0,0,1,2,11,1
1,1,2,1,2,-15.0,1,1,0,0,1
1,1,1,2,2,-12.0,1,0,0,12,0
1,1,2,1,1,-1.0,0,1,0,5,1
0,1,0,8,1,-1.0,0,0,2,36,0
0,1,0,8,3,26.0,0,1,2,35,1
0,1,1,5,5,-1.0,0,0,1,36,0
0,1,0,6,6,-1.0,0,1,1,1,1
0,1,0,4,1,-1.0,1,1,0,1,1
1,0,1,2,2,-1.0,0,1,0,0,1
0,1,2,8,3,-1.0,0,1,2,0,1
1,1,1,7,11,-1.0,0,1,1,0,1
1,1,2,7,7,-1.0,0,1,1,185,1
0,1,1,7,11,-1.0,0,1,1,1,1
0,1,0,6,1,-20.0,0,0,1,2,0
1,1,2,2,1,-1.0,1,1,0,1,1
0,1,1,2,2,-1.0,1,0,0,18,0
0,1,1,6,2,-1.0,0,0,1,33,0
1,0,1,5,0,-4.0,0,0,1,0,0
0,1,1,4,5,-1.0,0,0,0,2,0
1,1,0,2,0,-1.0,0,0,0,1,0
0,1,1,3,0,0.0,0,1,0,15,1
0,1,0,2,1,-1.0,1,1,0,0,1
0,0,0,5,0,-4.0,1,0,1,0,0
1,1,1,3,0,-1.0,0,0,0,1,0
1,1,0,9,2,-3.0,0,1,2,0,1
1,1,0,7,1,13.0,0,1,1,40,1
1,1,0,6,5,16.0,0,1,1,18,1
0,1,1,10,22,0.0,0,1,2,2,1
1,1,2,2,2,-1.0,0,1,0,9,1
0,1,1,9,5,-1.0,1,0,2,1,0
0,1,1,8,12,-1.0,1,1,2,40,1
0,1,1,9,0,-1.0,0,0,2,1,0
0,1,0,4,0,-1.0,0,0,0,1,0
0,1,1,3,0,0.0,0,0,0,0,0
1,1,2,1,1,-1.0,0,0,0,0,0
0,1,0,7,0,-1.0,0,1,1,0,0
1,1,0,8,1,0.0,0,0,2,-1,0
1,0,0,8,0,0.0,0,1,2,2,1
1,1,1,1,1,-1.0,0,1,0,1,1
0,0,1,4,3,0.0,1,1,0,4,1
0,1,0,7,3,0.0,0,0,1,93,0
0,0,1,7,11,0.0,0,1,1,6,1
1,0,1,2,0,-1.0,1,0,0,0,0
0,1,2,2,13,0.0,0,1,0,0,1
0,1,1,9,9,-1.0,1,0,2,2,0
1,1,2,2,6,-26.0,0,0,0,5,0
0,1,2,9,2,-1.0,0,1,2,33,1
0,0,1,1,1,-1.0,1,0,0,1,0
1,1,1,3,0,-1.0,0,1,0,1,1
0,1,0,2,1,-1.0,0,1,0,0,1
0,1,1,2,1,0.0,1,0,0,0,0
0,1,1,9,20,-1.0,0,1,2,26,1
0,1,1,4,2,-1.0,0,1,0,0,1
1,1,2,1,6,-1.0,0,0,0,0,0
0,1,0,4,0,0.0,0,0,0,0,0
1,1,0,4,0,-1.0,1,0,0,1,0
1,1,2,1,0,-1.0,1,0,0,1,0
0,1,1,7,7,-1.0,1,0,1,0,0
1,1,1,1,0,0.0,1,0,0,-1,0
1,1,0,7,3,0.0,0,1,1,2,1
1,1,1,1,0,-1.0,0,0,0,1,0
0,1,1,8,9,-1.0,1,1,2,1,1
1,1,1,1,2,-1.0,0,1,0,0,1
1,1,1,2,1,-1.0,0,0,0,1,0
0,1,0,8,0,-1.0,1,0,2,53,0
1,0,0,5,0,-1.0,1,0,1,0,0
1,1,1,4,3,0.0,0,0,0,1,0
1,1,1,4,3,-1.0,0,1,0,1,1
1,1,2,1,1,-1.0,0,1,0,0,0
0,0,1,1,0,-1.0,0,0,0,0,0
0,1,0,4,1,-1.0,0,1,0,3,1
0,1,1,5,1,0.0,0,1,1,0,1
1,1,1,1,2,-1.0,0,0,0,0,0
1,1,1,1,0,-1.0,0,0,0,0,0
1,1,1,3,3,-1.0,0,0,0,0,0
0,1,0,3,1,-1.0,0,1,0,0,1
0,1,1,3,2,0.0,1,0,0,-1,0
1,0,2,1,0,-1.0,1,0,0,1,0
0,1,1,6,1,-1.0,0,1,1,0,1
0,1,2,7,25,-1.0,0,0,1,1,0
1,1,1,7,4,0.0,0,0,1,1,0
0,1,1,2,3,0.0,0,0,0,0,0
1,1,1,6,0,-1.0,0,1,1,1,1
1,1,1,9,15,0.0,0,1,2,90,1
0,1,1,2,0,-1.0,0,0,0,0,0
1,1,2,1,0,-1.0,1,0,0,1,0
1,1,1,9,0,-1.0,0,1,2,37,1
1,0,2,2,4,-1.0,0,0,0,257,0
0,1,1,7,3,-1.0,0,1,1,47,1
0,1,1,8,1,-1.0,0,0,2,0,0
0,0,1,5,0,-1.0,0,0,1,2,0
1,0,1,2,0,-1.0,1,0,0,1,0
1,1,1,2,1,-1.0,0,1,0,1,1
0,0,1,2,0,-1.0,1,0,0,0,0
0,1,1,6,3,-1.0,1,0,1,2,0
1,1,0,4,4,-1.0,0,1,0,0,1
0,1,1,2,0,-1.0,0,0,0,72,0
1,1,2,1,0,-4.0,1,0,0,0,0
0,0,1,3,0,-1.0,1,0,0,1,0
1,0,1,7,0,-1.0,1,0,1,0,0
1,0,1,4,4,-1.0,1,0,0,0,0
0,0,0,7,0,0.0,0,0,1,-1,0
1,1,1,1,5,7.0,0,1,0,0,1
1,1,1,1,0,-1.0,0,0,0,2,0
0,1,2,2,3,-1.0,0,0,0,1,0
0,1,0,7,8,-1.0,0,1,1,49,1
0,1,1,9,4,-1.0,0,0,2,118,0
0,1,1,6,10,0.0,0,1,1,0,1
0,0,1,9,4,-1.0,0,1,2,0,1
0,1,2,8,2,0.0,1,0,2,0,0
0,1,1,9,0,-1.0,1,0,2,1,0
0,1,0,5,0,-1.0,1,1,1,0,1
0,1,2,9,22,-1.0,0,1,2,71,1
1,0,2,3,3,0.0,0,1,0,0,1
0,1,1,6,10,18.0,0,1,1,0,1
0,1,2,1,1,-1.0,1,0,0,62,0
0,1,0,10,1,-1.0,0,1,2,187,1
1,1,0,9,4,-1.0,1,1,2,2,1
1,0,1,6,2,-3.0,0,1,1,0,1
1,1,1,5,3,0.0,1,1,1,0,1
0,1,0,9,1,0.0,0,1,2,5,1
0,1,0,7,0,-1.0,0,0,1,2,0
0,1,2,2,8,-22.0,0,1,0,0,1
0,1,1,4,5,-1.0,0,0,0,0,0
1,1,1,5,1,0.0,0,0,1,1,0
0,0,1,1,0,-1.0,1,1,0,1,1
1,1,1,2,1,3.0,0,1,0,0,1
0,1,1,9,8,-1.0,1,0,2,5,0
0,1,2,4,5,-1.0,0,1,0,0,1
0,0,1,6,0,-5.0,1,0,1,4,0
1,1,0,6,2,-10.0,0,0,1,0,0
